title,date
"고점대비  10,000원~ 빠졌다",2022.02.15 15:02
"고점대비  10,000원~ 빠졌다",2022.02.15 15:07
이제는,2022.02.15 14:42
진짜 문제는 ㅈㅣ금도 매수하는 개미가 문제지,2022.02.15 12:53
알텍은,2022.02.15 12:32
매출은 올랐을것이고 영업이익이 얼마나 안좋길래....,2022.02.15 11:10
빙주,2022.02.15 10:50
진짜 주주들 열받게 하는~~xx,2022.02.15 09:44
주영 우크라이나 대사,2022.02.15 07:18
개같은종목,2022.02.14 18:48
연기금에서,2022.02.14 17:00
근데 사우동마누라걸던,2022.02.14 15:15
이번주 금요일 실적 발표….예상,2022.02.14 14:44
전쟁,2022.02.14 13:08
ㅎㅎ,2022.02.14 10:48
알텍은,2022.02.14 10:35
신용 다 쓰러져야  바닥일듯,2022.02.14 09:48
야 더 울어 곡소리 작다,2022.02.14 09:06
최소 이번달엔 주식 사지말아야,2022.02.13 01:26
ㅎㅎ,2022.02.12 10:03
이,2022.02.11 14:02
거래량 보소....,2022.02.11 12:57
이놈의 쓰레기 주식시장을 떠나야.,2022.02.11 11:46
신용진영아니가  가지고있나,2022.02.11 10:58
호가 10원 →  5원 →  1원  → 상폐,2022.02.11 09:20
나무아비타불관세음보살,2022.02.11 08:59
매매 패턴이...,2022.02.10 18:13
새로이 어딨냐,2022.02.10 16:50
1,2022.02.10 14:12
뭐야..삼성이랑 동조화 못하니?,2022.02.10 13:27
주주총회,2022.02.10 09:01
?,2022.02.09 21:06
알텍 주주님 !,2022.02.09 18:24
개잡주,2022.02.09 15:54
정말 다행.ㅋㅋ,2022.02.09 10:08
Kb의 저주?,2022.02.09 09:47
Kb의 저주?,2022.02.09 10:02
하방,2022.02.08 15:05
미끄럼틀,2022.02.08 14:57
1,2022.02.08 14:54
 바리케이트,2022.02.08 11:49
사채팔아먹을때만 뉴스내는 양아치회사,2022.02.08 11:42
장난질,2022.02.08 11:18
못으로게,2022.02.08 11:06
거래량,2022.02.08 09:50
개미 촉수금지,2022.02.08 09:32
ㅎㅎ,2022.02.07 20:48
전문경영인,2022.02.07 15:36
회사는,2022.02.07 15:26
진짜,2022.02.07 15:04
11만주를 던져버리네,2022.02.07 14:59
"필러업계 가교제 'BDDE'냐, 'DVS'냐...안전성 논란 '점입가경'",2022.02.07 14:54
갑자기 왜 내리나요?,2022.02.07 14:49
휴~~~ 당할뻔 했네.ㅋㅋ,2022.02.07 13:03
기사하나,2022.02.07 12:28
대주주 필독...,2022.02.07 12:16
역시,2022.02.07 11:50
역시,2022.02.07 09:18
곡소리 약하다 사장동 어디갔냐,2022.02.07 09:13
진짜,2022.02.06 22:43
ㅠㅠ,2022.02.04 21:12
나무 관세음보살..,2022.02.04 15:26
새로이형,2022.02.04 13:57
좀 가자,2022.02.04 12:14
보합 ???,2022.02.04 11:52
실적,2022.02.03 21:41
ㅋㅋㅋㅋ,2022.02.03 12:36
시원하게,2022.02.03 10:02
악어의 눈물이라고 한다.........,2022.02.02 11:33
3년꽉채운 평단8500주주,2022.02.01 21:56
애플이... 저리 상승하네요...,2022.02.01 14:29
차트해석...,2022.02.01 14:15
"[삭제된 게시물의 답글]"" 님의 뜻을 기억하겠습니다 """,2022.01.30 18:10
[삭제된 게시물의 답글]등락폭이 넘적다,2022.01.29 17:36
자회사 알에프바이오 상장하면 평가차익만 해도,2022.01.28 23:53
떨어진게,2022.01.28 15:13
떨어진게,2022.01.29 22:33
무선충전테마,2022.01.28 12:39
?나게,2022.01.28 12:27
2월안에 1만원간다에 내 와이프건다,2022.01.28 12:01
진짜 답 없는 종목,2022.01.28 10:57
줍줍줍,2022.01.28 08:50
주가관리,2022.01.28 07:48
이거 신용비가 거의 7 근처네..,2022.01.28 04:35
최저쩜에서 손절하는 누를범하지 마시길,2022.01.28 02:20
대단하다,2022.01.27 20:40
cden은,2022.01.27 19:13
머라도,2022.01.27 19:10
2년 최저점 3670원이네,2022.01.27 18:13
ㅋㅋㅋㅋ 호가 미치겠다,2022.01.27 17:49
물타기,2022.01.27 17:16
일주일만에 20프로가 떨어지네,2022.01.27 16:16
ㅎㅎ,2022.01.27 16:13
정말 4천대 오네.,2022.01.27 15:40
5원 짜리로 폭락!!!!!!!,2022.01.27 15:21
ㅅㅏ우동 와이프 여친 뒤짐?,2022.01.27 15:05
아...,2022.01.27 13:56
증시꼬라지가,2022.01.27 13:01
오늘 매수 전문가의 영역 주린이들 들어오지마라,2022.01.27 12:50
이제 코스닥 지수에 따라...바닥은.,2022.01.27 11:46
대주주 매도 뉴스 나오겠다..,2022.01.27 11:32
시방 경영진 쳐보라,2022.01.27 10:52
야,2022.01.27 10:43
매출액 또는 손익구조 30%(대규모법인은 15%)이상 변동,2022.01.27 10:26
회사는 뭐하냐?,2022.01.27 10:18
20프로라.,2022.01.27 10:18
헐,2022.01.27 10:07
씨 바,2022.01.27 10:03
신용  쓰신분들!!,2022.01.27 09:49
52주 최저가를 다시 보게 되겠네. 씨부레,2022.01.27 09:44
킬리만자로의 표범이고자...,2022.01.27 08:43
이제야 곡소리 ㄴㅏ네 ㅋㅋ,2022.01.27 08:14
아오,2022.01.26 17:31
18로 4로 매도하는 저질 저능아~~,2022.01.26 15:09
대표이사가 사기꾼이라서원,2022.01.26 14:59
거지,2022.01.26 12:23
ㅎㅎ,2022.01.26 11:38
회사 망했냐,2022.01.26 11:01
궁금사항,2022.01.26 10:24
빨리,2022.01.26 09:22
빨리,2022.01.26 10:19
ㅎㅎ,2022.01.26 08:46
진지하게,2022.01.25 19:53
진짜,2022.01.25 19:06
5180원  ,2022.01.25 18:47
울어라,2022.01.25 18:07
평단 만원이상   보유자 반토막  다시 왔다..,2022.01.25 16:57
제가 저번 부터 누누히 말했는데,2022.01.25 14:36
구멍가게,2022.01.25 13:09
?나 빼네,2022.01.25 12:23
진짜 넘하네,2022.01.25 11:42
나가리인거,2022.01.25 10:36
미장 골짜기의 시작,2022.01.25 10:28
진형이 빅피쳐,2022.01.25 10:24
회복불능!!,2022.01.25 10:20
내가 여태무한신뢰.,2022.01.25 09:48
거래량이,2022.01.25 09:38
개미 등꼴빨아 먹는 기생충같은 회사,2022.01.25 09:32
진짜,2022.01.25 09:29
던질 사람은 다 던진듯 한데..,2022.01.25 09:24
야이 개잡주야 오늘도 역시나조시나겠지,2022.01.25 08:32
곡소리가 약하다,2022.01.25 08:27
미증시 개폭락이내,2022.01.25 00:09
낼은 1프로 올르나,2022.01.24 18:56
내일은 반등나오겠지?,2022.01.24 18:54
자사주 매입이라도 해라,2022.01.24 14:01
회사는,2022.01.24 12:35
ㅋㅋㅋ,2022.01.24 12:11
뭔 짓을 할려고 주가를 하방으로 관리하냐...?,2022.01.24 11:48
걍 상폐해라,2022.01.24 11:42
젓같은 회사 이가 갈린다,2022.01.24 11:40
레기~레기,2022.01.24 10:59
역시나 조시나구나,2022.01.24 09:18
오늘도 OOO처럼 떨어지는군,2022.01.24 09:02
[삭제된 게시물의 답글]5g가떠야  실적폭발하고보톡스나올때까지 달린다,2022.01.23 20:43
무상증자라도 해라,2022.01.23 15:08
낼은,2022.01.23 10:37
이대표 주가관리잘하네 ㅋㅋ,2022.01.22 16:04
대주주 주머니주,2022.01.21 22:54
6천냥,2022.01.21 22:23
짜증이난다. 이런 x 1x!!!,2022.01.21 15:38
대표놈은 뭐하고 자빠져 있냐,2022.01.21 15:26
역겨운 쓰레기 종목 No.1,2022.01.21 14:42
제이준은 왜 올라가는거냐? ,2022.01.21 13:50
레기~레기,2022.01.21 11:34
롤링롤링롤링 굴려굴려 아래로 아래로 ㅋ,2022.01.21 11:16
개미가 수익실현이 어려운 이유,2022.01.21 10:40
이종목은,2022.01.21 10:31
어려운 주식,2022.01.21 10:13
레기~레기,2022.01.21 10:12
ㅋㅋㅋ,2022.01.21 10:05
쓰레기,2022.01.21 10:03
왜 글 지우냐 틀린말 한것도 없는데,2022.01.21 08:53
갑니다  진짜 갑니다,2022.01.20 21:51
안갑니다,2022.01.20 20:22
절대안갑니다,2022.01.20 18:44
알텍 전문가 왈 전환사채 발행 수작,2022.01.20 15:02
전환사채발행 수작이냐,2022.01.20 15:00
미스테리 종목,2022.01.20 14:58
누가사냐,2022.01.20 12:37
완전,2022.01.20 12:29
얘는,2022.01.20 11:26
개잡주 오늘은 또 얼마를 뺄거냐,2022.01.20 08:40
2021년 상장이래 최대 매출 최대 이익 아님??,2022.01.19 20:26
쉬팍 쓰레기주식,2022.01.19 19:25
주포도 ,2022.01.19 19:20
개잡주,2022.01.19 19:15
대웅제약이....,2022.01.19 16:35
걸레는 빨아도 걸레,2022.01.19 15:20
뭐하는거징…,2022.01.19 14:46
잠깐 설랬네.,2022.01.19 14:14
뭐있나보네..,2022.01.19 14:09
장난 오지네ㅋㅋ,2022.01.19 14:08
진짜 목숨걸고 던지네ㅎ,2022.01.19 14:01
누가 이리 장난질치노,2022.01.19 13:52
혹시나했다,2022.01.19 13:51
ㄱ같네,2022.01.19 13:51
1년 내내 떨어졌다.,2022.01.19 13:49
한번 말아주면 안돼것니?,2022.01.19 13:49
알에프텍에 뭔일인고?,2022.01.19 13:49
vi 발동,2022.01.19 13:48
외인 60만주 남았군,2022.01.19 12:52
호가 장난질,2022.01.19 12:44
나무 관세음보살..,2022.01.19 11:16
7000원밑으로 개꿀이라던,2022.01.19 09:21
4500 원 부터 매수 들어갑니다. ,2022.01.18 16:43
여기서 찬티질하는넘들이 제일 엿같으럼들,2022.01.18 15:32
이곳은.....,2022.01.18 14:53
며칠전에 사우동에서 폐지줍던 놈 한강으로...,2022.01.18 10:24
개잡주,2022.01.18 10:06
호재아닌가?,2022.01.17 16:38
빼는건 한순간이네,2022.01.17 14:47
쓰레기 주식,2022.01.17 14:44
한달전 가격으로 회귀~,2022.01.17 14:36
찬티들 때문에 말썽,2022.01.17 14:35
20선 깨짐 돔황챠,2022.01.17 14:33
좀 올라가자,2022.01.17 12:30
이재명 후보님이 대통령,2022.01.17 11:05
너 정말 징글징글 하구나,2022.01.17 10:50
[삭제된 게시물의 답글]최근들어오신분들,2022.01.15 07:27
알에프텍 예전해 분석할 ?는,2022.01.14 17:32
어제 매도하고...,2022.01.14 11:35
터지기,2022.01.14 09:57
한번,2022.01.14 09:33
박세로이 ,2022.01.14 08:23
앵무,2022.01.13 14:53
필러ㆍ보톡스ㆍ화장품 중국공시,2022.01.13 13:51
느낌이,2022.01.13 12:56
음. 이대로 끝나면 유툽에 새로이 선생님 등장!,2022.01.13 11:04
보톨리늄 균주는 원래,2022.01.13 10:54
얼릉타세요 ! 긴급,2022.01.13 10:51
ㅠㅠ,2022.01.13 09:47
올라가자,2022.01.13 09:28
외인 기관 물량 쌍끌이~~,2022.01.13 09:27
외인 연기금 ,2022.01.12 16:45
알텍,2022.01.12 16:34
개잡주,2022.01.12 15:21
오늘 천주 야금야금 샀습니다,2022.01.12 13:59
개미들만 죽어나가는구나 ㅋ,2022.01.12 13:55
진짜,2022.01.12 12:34
물타지마시오.  또내려가요..난  하수구에처박아 놓았어요,2022.01.12 11:42
알텍,2022.01.12 11:35
물탈까요?,2022.01.12 10:20
다시 5천대,2022.01.12 09:12
오늘은 뭘 걸까?,2022.01.12 09:01
ㅡㅡㅋ 희망이 없는건가요,2022.01.11 19:26
김포에 사우동 땅은 있냐,2022.01.11 15:40
시간은   개미편,2022.01.11 12:52
이곳은.....,2022.01.11 10:21
개잡주,2022.01.11 09:50
20선 깨지면 돔황챠,2022.01.11 09:48
요러면 나가린데,2022.01.11 09:41
평단 개뽁락이네,2022.01.11 09:01
미증시 개폭락이내,2022.01.11 00:17
안녕 친규들,2022.01.10 14:30
안녕 친규들,2022.01.10 18:31
올라라,2022.01.10 12:37
외국인에 농락당ㅎㅏ는 알텍,2022.01.10 09:57
형이 말했지 하락한다고,2022.01.10 09:20
오늘종가 7200원에 사우동 500평내땅 전부건다,2022.01.10 08:31
미국증시 악화로 하락할듯,2022.01.10 01:42
평단만,2022.01.09 20:55
"마침내 외국인, 기관이.....",2022.01.07 21:07
이번주는,2022.01.07 18:49
ㅋㅋ 찬티 존나많네,2022.01.07 14:30
연기금도 단타치냐?,2022.01.07 13:15
가두리양식이내,2022.01.07 12:42
이번주안에 7000못갔네?,2022.01.07 12:35
이번주안에 7000못갔네?,2022.01.07 12:37
유튜버 추천주 = 매도신호,2022.01.07 11:44
KB타령하고 있어 주린이티좀 그만내,2022.01.07 11:31
KB타령하고 있어 주린이티좀 그만내,2022.01.07 11:33
참나...,2022.01.07 10:34
KB가..,2022.01.07 10:14
거래가,2022.01.07 09:40
탈모관련주 아닌가요?,2022.01.06 16:36
새로이 효과 대단하네,2022.01.06 13:31
필러 공장 알바입니다,2022.01.06 13:09
어떤 호로 ㅅ 끼가 팔고 잡빠졌나,2022.01.06 10:04
이번주 7천원대 돌파에 내 수명건다!,2022.01.06 09:48
모트렉스 절호의 매수기회,2022.01.06 08:27
이번주 7천원대 돌파에 내 수명을 또건다!,2022.01.05 16:58
ㅋㅋ 찬티가 많네,2022.01.05 14:37
존나 팔아재끼네,2022.01.05 13:32
앵무.,2022.01.05 13:07
이제 좀 가자!!,2022.01.05 13:04
슝슝,2022.01.05 12:36
어느세 앙증맞게 7천원에 다가서네요,2022.01.05 10:39
무선충전기술  차량용으로 바꿔주세요.,2022.01.05 10:16
[삭제된 게시물의 답글]오늘 6801원~,2022.01.05 10:00
뭐하나,2022.01.05 09:22
오늘 무난히 6500원 안착하네요,2022.01.05 08:57
갈수,2022.01.04 17:33
6일연속 상승했네,2022.01.04 15:30
차트가 이쁘네,2022.01.04 15:16
이번주 7천원대 돌파에 내 수명을 건다,2022.01.04 12:31
이번주 7천원대 돌파에 내 수명을 건다,2022.01.04 12:35
공장알바입니다 필러 주문량엄청 밀렸습니다,2022.01.04 10:40
상장폐지 안된게 다행이네,2022.01.04 10:18
거래보니,2022.01.04 09:52
거래가,2022.01.04 09:21
6500원 돌파시 1만까지 순식간!,2022.01.04 09:15
코스닥 급락대비 5500원으로 변경,2022.01.03 12:49
이번주 종가 7800원,2022.01.03 11:57
6000에 아가리 쭈아아아아악,2022.01.03 11:28
곧 균주 사용화 공시나올듯,2022.01.03 10:32
차트가 크게갈 상이요,2022.01.03 10:11
허정무감독이 투자한 회사 맞나오?,2022.01.03 09:51
1만원까지 안쉬고 갈듯,2021.12.30 21:51
개미에게 떠넘기는 각,2021.12.30 15:45
6500원 돌파시 1만까지 순식간!,2021.12.30 12:31
내년에는 5g가 될려나,2021.12.30 11:38
ㅋㅋ 설거지하러왔노,2021.12.30 10:33
콘손들 들어오기 시작했습니다 놓치지마세요,2021.12.30 10:32
찬티많네,2021.12.30 10:31
우상향 계단식 차트 !  큰거 곧 나온다,2021.12.30 10:09
에너지 축척후 대발산 준비완료!,2021.12.30 09:06
작작 좀 해라,2021.12.29 15:17
6500원 돌파시 1만까지 순식간!,2021.12.29 13:35
하...,2021.12.29 12:53
주가를 보니...,2021.12.29 12:37
ㅇㅇ,2021.12.29 12:16
추매한 결과 5만주가ㅈ넘었네요 하지만,2021.12.29 11:50
##폭락할 차트다##,2021.12.29 11:22
애는 왜 6천원을 시원하게 못넘냐,2021.12.29 09:19
 내일 쌍끌이매수예정,2021.12.28 19:07
반토막인데  상장폐지될까 겁나네..,2021.12.28 18:58
연초에 만원 넘었는데,2021.12.28 17:27
이번주7천원 돌파에 내 동부이촌동 아파트건다,2021.12.28 15:17
기세가좋타 내년은 알프에 날이다,2021.12.28 15:08
OOO가 잡고있넉,2021.12.28 12:50
*******폭풍전야 곧 태풍불어 옵니다*********,2021.12.28 10:55
중국시노팍에 필러 100억장 계약,2021.12.27 14:47
제이준 폭탄세일 어여 사세요 1만원 갑니다.,2021.12.27 13:42
곧1월 입니다 곧 좋은소식 드릴께요,2021.12.27 10:21
 ■■■  ~필독  ※ 제이준코스메틱 과 대주주의 색깔...,2021.12.26 12:17
들고가자팔지말자,2021.12.25 05:12
알텍,2021.12.24 15:40
공장알바입니다 필러 주문량엄청 밀렸습니다!!,2021.12.24 15:11
cheo 오늘 7000원 안넘으면,2021.12.24 12:30
호가창 멈춘줄...,2021.12.24 10:17
삼성전기  폭등,2021.12.24 10:15
앞으로 필러 보톡스가 주상품이 되는건데,2021.12.24 10:14
알에프텍  최대주주가 제이준이고  제이준 최대주주가 이도헬스케어고.,2021.12.24 09:39
cheo. 저새린 와이프가 백명이야?,2021.12.24 09:38
이도헬스케어어가  대주주됐냐?,2021.12.24 09:29
오늘 7천원 돌파에 내 여친건다,2021.12.24 09:25
예상 그대로,2021.12.24 09:11
오늘 종가7250원!,2021.12.24 09:06
코로나 종료,2021.12.23 21:13
돈이 없어 알텍에서 수십억 빌려간 시끼들이 ….,2021.12.23 15:12
이거땜에 오른겨???,2021.12.23 15:10
jp모간은 덜아이인가,2021.12.23 15:06
속보 외국 순매수1위!!  어마한게 곧 터진다,2021.12.23 13:56
1년동안  1월부터 11개월 내내 하락했는데,2021.12.23 13:38
내일은 10%떨어진다,2021.12.23 13:00
물들어왔네요,2021.12.23 12:47
프텍이 왠일이냐,2021.12.23 12:17
오늘 아니면 이가격 못볼듯 적정주가 최소15천원,2021.12.23 12:01
##오늘 내일 다시 저점으로 가겠구나##,2021.12.23 11:46
거래량이 적네,2021.12.23 11:35
워워,2021.12.23 11:26
왼손에서 오른손으로~,2021.12.23 11:25
떨어진다 튀아라,2021.12.23 11:18
실적잘나왔으니,2021.12.23 11:16
와...이거 어떻게 해요....,2021.12.23 11:14
차량용 무선충전기술 개발 하자,2021.12.23 10:56
천천히,2021.12.23 10:51
제이준,2021.12.23 10:46
신용단타 맛집 ㅇㅈ??,2021.12.23 10:46
이정도 거래량으론 어림두 없ㄷㅏ,2021.12.23 10:35
다음주 1만원 돌파에 내 세컨드 건다,2021.12.23 10:34
5900신용 풀매수 입장,2021.12.23 10:33
공시내고 상한가 물량 잠구자,2021.12.23 10:33
****축!!  드뎌 시작입니다********,2021.12.23 10:32
또속냐!?,2021.12.23 10:26
"##줄때 먹고 나와라 또 피뢰침, 저점공략##",2021.12.23 10:23
PBR 기본 3만  잡아도 ….,2021.12.23 10:15
쫌 아닥하자.,2021.12.23 10:10
지속력있는 상승이 나올려면,2021.12.23 10:07
이거 왜 오르나요?,2021.12.23 10:04
또속냐 또속아,2021.12.23 10:02
곧 엄청난 공시ㅈ나올듯 합니다!,2021.12.23 09:50
********이젠 겨울끝  뜨거운 여름 진입******,2021.12.23 09:45
이제 걱정들 말고 …. ㅋㅋ,2021.12.23 09:41
제이준 상한가다,2021.12.23 09:39
오늘6짜 본다에 내 와이프건다,2021.12.23 09:33
느그들보다 정보빠른,2021.12.23 09:09
매각,2021.12.22 19:48
내일 오후장에 지켜보고 결정.,2021.12.22 14:13
슬슬 신용매수 타점 도달예정,2021.12.22 13:52
Dog 10baby들아 아가리 여물어라,2021.12.22 13:42
최근에  오신분들,2021.12.22 11:44
4  4  4  ,2021.12.22 10:18
오늘 드뎌6천원 안착 축!,2021.12.22 09:05
이 주식을 매수하는 순간부터,2021.12.22 01:11
영업이익 순이익 적자도 아닌데 장부가도 못맞추냐,2021.12.21 19:38
무선충전기술..,2021.12.21 19:33
객관적 시각,2021.12.21 15:58
심하다,2021.12.21 15:41
징글 징글하다!!,2021.12.21 14:55
다음주 8천원대 돌파에 내여친건다,2021.12.21 13:33
이 개잡주 6500원에 나갈걸,2021.12.21 10:38
좋은 종목이지만,2021.12.21 09:21
알에프텍..,2021.12.20 21:22
56아래에서  대기하겠습니다.,2021.12.20 16:05
그나저나 멍청한 개미들은 오늘 왜,2021.12.20 15:55
와이프 건 놈 어디로 튀었대,2021.12.20 15:53
속절없이 흐르길래,2021.12.20 15:28
이곳은.....,2021.12.20 14:56
역쉬 알텍,2021.12.20 14:48
속지 말어~~~,2021.12.20 12:57
종가가 궁금하긴 하네,2021.12.20 12:42
이번주 7천원대 돌파에 내 와이프건다,2021.12.20 12:26
야 올라간다는 놈 글 다 지웠네,2021.12.20 11:52
봤지?,2021.12.20 09:49
오늘 거래가 늘어나네 ???,2021.12.20 09:33
"##폭락한다, 튀어##",2021.12.20 09:21
이런 주식에도 공매도가 있었네,2021.12.20 09:07
5층 신용 재매수 왔습니다,2021.12.20 09:06
역시나...,2021.12.20 09:04
어떤 특급 공시가 뜰려나,2021.12.20 06:46
65,2021.12.19 18:06
이통3사  28GHZ  기지국 목표 4.5만개 실적 204개,2021.12.19 14:39
금요일 움직임은  국제정치와 연관된 것,2021.12.18 13:09
미국 국무부 경제차관 방한과 5G언급 뉴스....!!!,2021.12.18 00:46
시외 일단 정리,2021.12.18 00:42
어라..알텍이가 먼일이래?,2021.12.17 20:20
5G  기지국안테나 메가톤급 호재  뜰거다,2021.12.17 19:23
시외,2021.12.17 18:10
단일가 성공하고,2021.12.17 18:09
##월요일 시초가 5프로 시작해서 상갔다가 오후 프러스10프로에서 마감##,2021.12.17 18:07
[삭제된 게시물의 답글]그게 우리 클럽 작품 입니다,2021.12.17 18:06
월요일 시가 5층 시작시,2021.12.17 17:35
월요일 시가에 큰거3장,2021.12.17 17:17
삼성 ,2021.12.17 17:12
다들 그러지마라.,2021.12.17 17:08
물량 쓸어가고있구만ㅡㅡ,2021.12.17 17:05
상가겠군,2021.12.17 16:54
역시 줄때 먹어야됨,2021.12.17 16:48
시외 음전 간다..ㅋㅋㅋ,2021.12.17 16:45
크크 또 당했네.,2021.12.17 16:42
살수잇을때 사,2021.12.17 16:42
야  치사빤스,2021.12.17 16:33
"상 올려놓고, 내렷다가 다시 올려놓고",2021.12.17 16:31
신용단타 너무 달달하네요^^ ,2021.12.17 16:26
무선충전으로 가는건가요???,2021.12.17 16:22
미친나,2021.12.17 16:15
뭔일겨,2021.12.17 16:03
알에프텍이,2021.12.17 15:43
오늘  시장 끝,2021.12.17 15:33
444444,2021.12.17 12:34
냄새가 나네연,2021.12.17 11:24
힘좋네 말아올린다,2021.12.17 09:50
오늘 6천원 안착하는날,2021.12.17 08:58
힘좋타 오늘,2021.12.16 12:55
chrh 호구등장,2021.12.16 10:57
달달하네요 신용단타,2021.12.16 10:50
오늘 6천원 돌파 기정사실,2021.12.16 09:13
호재,2021.12.16 08:52
호재떳다 그동안 고생했다 ㅋ,2021.12.16 08:50
알에프텍 주주모임,2021.12.15 23:27
알에프텍.주주방,2021.12.15 21:34
힌트준다,2021.12.15 16:25
하루살이 종목!,2021.12.15 11:31
저주,2021.12.15 11:17
신용단타 입성 완료,2021.12.15 10:14
##잘 익어가는구나##,2021.12.15 09:58
여긴 대표만 바뀌면 바로 떠블은 간다.,2021.12.15 09:40
한화,2021.12.14 12:17
또 꺽인다,2021.12.14 11:51
알프레도 그만 잠에서 깨어나야지!,2021.12.14 11:08
언제쯤 반등할지,2021.12.14 10:57
아직 더 기다려야,2021.12.14 10:53
공장알바입니다 필러 주문량엄청 밀렸습니다,2021.12.14 09:46
12월엔 《못난이》주식 사세요^!^,2021.12.14 09:41
차트해석 해보니...      ,2021.12.13 19:21
얘는 보니...,2021.12.13 16:25
이거 사체 각인데...,2021.12.13 11:33
오늘은 KB네,2021.12.10 13:23
내년엔 이가격 없을꺼 같아서 쐈다,2021.12.09 12:24
오늘도 쇼타임,2021.12.09 12:19
년말쯤 4천6~7백선이 바닥으로 신년에는 우상향 할듯.,2021.12.09 11:30
종가....,2021.12.08 12:51
애들이 아직도 기댈하고있네,2021.12.08 10:49
",참  ",2021.12.08 10:05
진짜 대단허이,2021.12.08 09:28
여긴,2021.12.08 03:08
주가가,2021.12.07 19:41
재활용센터도 아니고 ….,2021.12.07 15:47
5g,2021.12.07 13:48
죽은주식에 뭘바라는게야,2021.12.07 09:19
6290원 밑에서,2021.12.07 09:14
오늘 큰상승,2021.12.07 06:43
요즘 개가 많아졌네,2021.12.03 16:06
오늘은 삼성이.. ,2021.12.03 15:01
코스닥이 엄청상승주 인데,2021.12.03 14:41
시원하게 6천냥부터 오늘 뚫자!,2021.12.03 11:23
5g섹터 ,2021.12.02 22:03
의미 없는 빨간불..,2021.12.02 15:51
의미 없는 빨간불..,2021.12.02 16:26
오늘도 사는개미는 뭐다?,2021.12.02 14:57
설마,2021.12.02 14:34
[삭제된 게시물의 답글]저는 떠납니다,2021.12.02 13:50
[삭제된 게시물의 답글]저는 떠납니다,2021.12.02 16:29
또 꼬신다.,2021.12.02 11:07
기관,2021.12.01 22:52
도대체 이 가격에 파는 건 뭔가 ???,2021.12.01 15:14
도대체 이 가격에 파는 건 뭔가 ???,2021.12.01 20:12
40억,2021.12.01 14:38
■■일단 오를수는 있겠네요 물량은늘리고■■,2021.12.01 12:10
이 ㅂㅅ은 빠질때는 1등이고 오를때는 꼴찌,2021.12.01 11:30
코스닥 최악 종목!,2021.12.01 09:33
알텍,2021.12.01 09:31
좋구나 더 떨구자,2021.12.01 09:20
빨리,2021.12.01 09:10
모두 손실몇프로일까요,2021.11.30 18:01
모두 손실몇프로일까요,2021.12.01 19:15
그렇게 사지말래두 ㅅㅏ네,2021.11.30 16:05
낄낄낄 부엉부엉,2021.11.30 15:24
개잡주,2021.11.30 15:16
18181818181818181818,2021.11.30 15:15
wjdd 잘보고있나?,2021.11.30 15:09
그래서 사채주는 안되는것야 ㅋㅋㅋ,2021.11.30 14:58
52주 최저가,2021.11.30 14:44
ㅉㅉㅉ,2021.11.30 13:46
무섭니?,2021.11.30 11:35
내일 반등온다,2021.11.30 11:34
형말 들으라할땐 개욕하더만,2021.11.30 10:40
주가방향,2021.11.30 10:32
굳럭,2021.11.30 10:26
