title,date
올려놓고 매도하기,2022.02.14 12:50
뉴스에 팔아라.,2022.02.14 10:10
월요일날 빠질줄 알았다 ㅋㅋㅋㅋ,2022.02.14 10:07
빼는 척 하면서 매수하네,2022.02.14 09:26
Oci로켓폭발직전,2022.02.14 09:16
국민은행,2022.02.14 07:43
"작년 4대 금융그룹 이자이익만 32.2조원, 15%↑…금리상승 덕",2022.02.14 06:39
은행 대출금리 가파른 상승세… 주담대 최고 6% 육박,2022.02.14 06:11
"4대금융 충당금 논란…""정부가 코로나대출 부실 자초했는데""",2022.02.14 06:04
  미 9.11  항공기테러   뉴욕쌍동이  빌딩 폭파,2022.02.14 02:50
우크라이나 전쟁 나면,2022.02.13 22:48
낼 상 가나요,2022.02.13 22:13
1년 버텼다 ㅋㅋ,2022.02.13 21:15
공매도 악법 개정 (퍼나르기 도움 부탁드립니다),2022.02.13 14:24
내일도 파란불 보이면 ,2022.02.13 13:31
"4대 금융그룹 사상 최대 3조7천억원 배당…""더 늘릴 것""  http://im.newspic.kr/oVMHglk",2022.02.13 10:42
"4대 금융그룹 사상 최대 3조7천억원 배당…""더 늘릴 것""",2022.02.13 10:20
"""4대 금융그룹 14조 부실이 몰려온다""···건전성 관리 '비상'",2022.02.13 08:51
러시아 우크 전쟁날까요?,2022.02.12 23:33
원달러 1200원 돌파 달러약세 시기전망,2022.02.12 17:49
[삭제된 게시물의 답글]5일선지지10마넌간다,2022.02.12 13:07
금리인상기,2022.02.12 00:36
윤종규 회장 잘둔 덕입니다.,2022.02.11 23:25
공매도 증가 기관놈들이 문제구나,2022.02.11 23:20
응 소상공인 이자지원 내놔,2022.02.11 22:54
안녕하세요 공매도에 의한 피해 더이상 입지맙시다,2022.02.11 20:49
개미 3프로  정도  보유,2022.02.11 17:36
!!!,2022.02.11 15:26
모건스텐리  공매도 대놓고 치는데.. ,2022.02.11 14:24
목표했던 금액이 되어 팔고 갑니다,2022.02.11 13:47
은행주 매도하고 다른 주식 매수하면,2022.02.11 13:39
적정주가,2022.02.11 13:35
부동산 누구탓..,2022.02.11 11:06
부동산 누구탓..시총탓,2022.02.11 11:52
아니 내말은~,2022.02.11 10:55
1주 매수했따~ ㅅㅅㅅㅅㅅㅅ,2022.02.11 10:50
1주 매수했따~ ㅅㅅㅅㅅㅅㅅ,2022.02.11 11:40
이렇게 급격히 오르면 이제 떨구기 들어갈듯,2022.02.11 10:35
낙폭 메우네요,2022.02.11 10:29
점프하세 ,2022.02.11 10:00
Kb 종목토론 특징 ㅋㅋㅋ,2022.02.11 09:59
아~  이제 일어났더니 이미 끝났네,2022.02.11 09:58
유즘 불안한 시장 비중 축소들 하거라~,2022.02.11 09:51
도대체왜 걸어다니면서 담배피는거냐?니들은부모도 없냐? 매너지켜라 역겹다담배냄새 때문에 개짜증난다 삶의질일 떨어진다 층간소음 층간흡연 보행중흡연,2022.02.11 09:49
신한에서 놀러왔습니다,2022.02.11 09:48
와~,2022.02.11 09:48
아니 외인들이 계속사는데 왜 팔아,2022.02.11 09:46
공매와 외국인들간의 싸움이 되는지..,2022.02.11 09:37
빨리 7만가자,2022.02.11 09:37
하여간 기관들 하는짖거리,2022.02.11 09:29
곧 핵나락 가것네~~ㅋㅋㅋㅋㅋ,2022.02.11 09:28
이야 외인들 오늘도 사네  대다나다,2022.02.11 09:28
잘가 나락 ㅋ 또 6년존버 시 올 가격 ㅋ,2022.02.11 09:26
어차피 월욜에 한번 나락감,2022.02.11 09:15
오늘 망했네~? ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,2022.02.11 08:56
원달러 1200원 돌파 달러약세 시기전망,2022.02.11 08:43
[삭제된 게시물의 답글]오늘 엄청  떨어질것으로 보임~,2022.02.11 08:48
가격이랑 외국인이;;,2022.02.11 06:11
개미 울량 3프로 이하 보유,2022.02.11 00:14
후덜덜~시초가에  살 수 있을까요,2022.02.10 23:45
[삭제된 게시물의 답글]외국형들에 의해 매집 끝난 종목입니다..,2022.02.10 23:56
오늘 공매도 들어갔습니다,2022.02.10 22:59
국채금리 폭등중이네요,2022.02.10 22:59
기관 새끼들 공매도 엄청나게 했네,2022.02.10 22:09
Kb은행,2022.02.10 20:16
서버 해킹이냐.. 거래량 증가는 무슨..,2022.02.10 18:12
KB스타뱅킹 이체 장애 발생.. 낼 떡락 가라  ㄱ ㅐ 수 ㅣ 이,2022.02.10 17:58
배당주는 역시 '금융'…올해 배당 파티도 '역대급',2022.02.10 17:28
왕 멍   은   사람이아니다,2022.02.10 17:22
10년 박스권 드디어 뚫나?,2022.02.10 16:58
"502,500주 공매도 친  대한민국 기관들.. ",2022.02.10 16:08
가치주가 성장주 급이네..,2022.02.10 16:06
힘내자!!! 호재는 계속된다!!,2022.02.10 16:04
"KB국민은행, 7억 달러 규모 글로벌 지속가능채권 발행 성공",2022.02.10 16:03
우야노~,2022.02.10 15:50
저는,2022.02.10 15:45
자사주 소각(주주가치제고) 및 금리인상 때문에 주가 천천히 우상향 할듯합니다.,2022.02.10 15:40
우와,2022.02.10 15:40
헐 오늘은 어제보다 더샀네 외인들 ,2022.02.10 15:40
상승을  즐겨라,2022.02.10 15:37
후덜덜~낼 시초가에  살 수 있을까요,2022.02.10 15:35
kb금융이 가장 큰비중인데,2022.02.10 15:33
막판 멋지네,2022.02.10 15:31
Gogo 70000,2022.02.10 15:29
내가 가장 실수한거는,2022.02.10 15:21
오늘이 가장 싸다,2022.02.10 15:17
와..,2022.02.10 15:14
끝물이다.,2022.02.10 15:06
고맙구로...어제 급등후 오늘도좋은흐름,2022.02.10 14:52
kec 전기차부품최대수혜주 <테슬라.반도체,2022.02.10 14:38
외인만 산다는건,2022.02.10 14:30
평단 56800원,2022.02.10 14:06
바람직하군,2022.02.10 14:02
외인들 던지기 시작하면 개작살 나겠는걸~? ㅋㅋㅋㅋㅋ,2022.02.10 13:42
"국민은행, 7억달러 글로벌 지속가능채권 발행",2022.02.10 13:33
연기금 이식히들은 투자철학이 뭐야,2022.02.10 13:16
최고점 다왔다~~~ ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,2022.02.10 12:46
평단 45000 수익율 40퍼대 여기서 털고갑니다,2022.02.10 12:40
천상천하  유아독존,2022.02.10 12:36
이렇게 잘버는데 주가만 오르자,2022.02.10 11:57
은행인줄 알았는데 메타버스도하네 ㅋㅋ,2022.02.10 11:34
Kb금융지주,2022.02.10 11:07
2월 3월중에 최소 7만 넘는다,2022.02.10 10:46
!!,2022.02.10 10:39
이제부터라도 주주생각해서 자사주 소각하는것만봐도 대단한거다~이제부터 시작이다!!,2022.02.10 09:58
여기도 벌어가는거 대비,2022.02.10 09:56
휴 다 팔었다^^,2022.02.10 09:46
모건 패밀리 두마리,2022.02.10 09:42
모건 패밀리 두마리,2022.02.10 10:00
KBS 김건희 주가조작 관련 뉴스,2022.02.10 09:34
은행들 중금리 상품 ?라 준비 중이다.,2022.02.10 08:51
"후덜델~,시초가에 또 살 수 있을까요",2022.02.10 08:46
미증 불바다,2022.02.10 04:21
고요하네요,2022.02.09 22:22
2월 MSCI 라밸런싱 일정 및 편입 편출 예상,2022.02.09 22:11
▶▶ LG엔솔 시초매도오류건의 답변 ::::,2022.02.09 18:43
자사주 소각이라는 초유의 수에 외인들이 화답한거,2022.02.09 18:10
트리플  쾌,2022.02.09 17:29
내 평단 102000원,2022.02.09 17:22
도대체왜 걸어다니면서 담배피는거냐?니들은부모도 없냐? 매너지켜라 역겹다담배냄새 때문에 개짜증난다 삶의질일 떨어진다 층간소음 층간흡연 보행중흡연,2022.02.09 17:07
신한지주 주주입니다.,2022.02.09 16:52
마음에 든다,2022.02.09 16:43
결국 갈놈이였고 존버성공,2022.02.09 16:29
여기,2022.02.09 15:34
전량 매도 했습니다.,2022.02.09 15:29
오르니까 배아픈 안티들 겨나오네,2022.02.09 15:23
쭉쭉올라라,2022.02.09 15:12
오늘 종가는,2022.02.09 14:59
금리인상이고 뭐고 다 떠나서,2022.02.09 14:35
누가좀,2022.02.09 14:17
Wow Great.!!,2022.02.09 13:48
10만원 가도 문제 없다,2022.02.09 13:43
전고점,2022.02.09 13:39
65000은 무난히 넘겠네,2022.02.09 13:21
11% 초 고배당주 소개 -현대중공업 지주,2022.02.09 13:11
왠일?,2022.02.09 12:52
이거 지금 팔면 바보 아니냐,2022.02.09 12:39
내 뭐라드노,2022.02.09 12:19
배당금,2022.02.09 11:38
이종목.저 종목서  공매도세력  저항이,2022.02.09 11:16
차트와 주위 환경으로 보니...,2022.02.09 11:13
우리금융이 자사주 소각했나 뭐 우리금융주가 난리네,2022.02.09 10:33
미 연준 금리 올리지도 않았는데,2022.02.09 10:17
배당 지금주가,2022.02.09 09:46
배당,2022.02.09 09:44
배당 얼마인가요? ,2022.02.09 09:38
주가 오르는 쉬운 방법 : 주주 환원 정책,2022.02.09 09:08
외인들물량뺏기성공,2022.02.09 09:07
소각 끝나면 개같이 멸망예정,2022.02.09 09:01
애널리스트 목표가격,2022.02.09 08:00
내일 상승하겄네,2022.02.08 23:43
후덜덜~낼 시초가에  살 수 있을까요,2022.02.08 22:36
코로나19 확산~부정선거 음모론(의심),2022.02.08 21:39
무능한 문정부,2022.02.08 20:37
여기주주들은 개초보들만 모였냐?,2022.02.08 20:35
주주환원 멋지네요,2022.02.08 19:59
장기투자자를 위해서 올해도 중간배당해야된다.,2022.02.08 19:51
미쳤다.. 배당 확대에 자사주 소각..,2022.02.08 19:45
신한지주 주주인데 개 열뻗친다.,2022.02.08 19:30
이게 배당 적게 주는거라고?,2022.02.08 19:15
올해는 은행주가 효자~~,2022.02.08 19:11
연말배당금이 2190원??,2022.02.08 17:28
배당금은 안늘리고..,2022.02.08 17:22
25조 싯가총액중에 1500억 자사주소각,2022.02.08 16:49
결과는?,2022.02.08 16:38
지난해 당기순이익 4조4096억 원…전년 동기 27.6%↑,2022.02.08 16:29
그래봤자 금융주 은행주인데,2022.02.08 16:24
주주가치 제고 노력하는 모습,2022.02.08 16:22
매출액은 떨어졌지만,2022.02.08 16:16
언제 샀어야 배당주는건가요?,2022.02.08 16:13
아니 이게 말이되나!!,2022.02.08 16:13
와우,2022.02.08 16:08
2021년 배당금 2940원(중간배당 750원 포함),2022.02.08 16:04
배당 주당 세후  1853원 확정,2022.02.08 16:04
배당 개 적게주네 ㅋㅋㅋㅋㅋ 4분기 실적도 망이고 ㅋㅋㅋㅋㅋㅋㅋ바바이,2022.02.08 16:00
배당성향 얼마죠?,2022.02.08 15:59
자사주 소각??,2022.02.08 15:58
실적 개망,2022.02.08 15:56
모간성님들,2022.02.08 15:19
윤씨 회장님 만쉐이만쉐이 7민원 가자!!!,2022.02.08 15:19
우리의 적은,2022.02.08 15:07
[삭제된 게시물의 답글]여기 회장님 윤씨 인거알지? 최고네!,2022.02.08 15:12
뭐여?,2022.02.08 14:54
오늘 주총날.  ,2022.02.08 14:46
???l,2022.02.08 14:14
배당금 ,2022.02.08 13:42
지수 좋은디,2022.02.08 13:00
시가,2022.02.08 12:49
7만 가기위한 ,2022.02.08 10:46
대손충당금,2022.02.08 10:37
못팔았네  짜증,2022.02.08 10:35
KB가는중이다 드림텍사라,2022.02.08 10:31
"KB캐피탈, 'KB차차차' AI 기능 고도화한다  http://im.newspic.kr/6jmhWeu",2022.02.08 10:25
"응 평단 30,950원이야 걱정 없어",2022.02.08 10:24
경고,2022.02.08 10:14
종가,2022.02.08 09:59
모간이 문제야...,2022.02.08 09:34
계단식  우상향,2022.02.08 09:12
실적발표 몇시에 하나요?,2022.02.08 09:11
실적발표 몇시에 하나요?,2022.02.08 09:21
오늘도,2022.02.08 09:01
가즈아 ,2022.02.07 23:29
질문드립니다~~~~,2022.02.07 18:46
오늘도,2022.02.07 15:21
1.9가 임팩트가 적네?,2022.02.07 12:56
흠..,2022.02.07 11:29
종가62000!,2022.02.07 11:27
배당보고 은행주 사기가 그런게,2022.02.07 10:56
워후..,2022.02.07 09:32
하... 대장주는 개뿔,2022.02.07 09:25
전고점 뚫으러가자,2022.02.07 09:11
결국  kakao bank 은행규제 비적용 특혜상장이  ,2022.02.07 08:21
은행주나 사약겠다,2022.02.06 23:59
개미는 왜 항상 털리는가?,2022.02.06 23:15
성과금 충당금 희망퇴직금 관/정치금융,2022.02.06 23:03
경제대통령 이재명,2022.02.06 21:59
"4대 금융지주, 지난해 사상 최대 영업이익 전망",2022.02.06 13:00
장기투자자는 다 망한다.주식을 전혀 몰라도 아이를 주식부자로 키우는 투자법  .,2022.02.05 22:47
2월 MSCI 라밸런싱 일정 및 편입 편출 예상,2022.02.05 20:34
주담대 4프로..ㅠㅠ에휴,2022.02.05 17:25
현재 은행주식들은 18년 미국 금리 올린 시점이랑 비슷하다고 생각함.,2022.02.05 11:50
이제 슬슬 주가가 오르겠네요,2022.02.05 09:29
조만간 급등합니다~~,2022.02.05 09:05
●●,2022.02.05 07:43
신한지주에서 왔습니다.,2022.02.04 21:44
계단식  우상향,2022.02.04 18:09
한주동안 고생하셨습니다 주말 잘보내세요,2022.02.04 16:22
어쩐지,2022.02.04 14:01
이번달~~,2022.02.04 13:25
[삭제된 게시물의 답글]대주주 양도세 물린다고 매년 연말에 대주주매도부추겨 개미들만 작살난다~~한심한눔들. ,2022.02.06 22:49
대차금 급상승!,2022.02.04 10:36
다들 성투하셔요~,2022.02.04 09:21
[삭제된 게시물의 답글]ㅋ 충분히 예상한 일이었다,2022.02.04 06:40
ECB도 자산매입 줄인다고 한다.,2022.02.03 23:08
30년간 일본의 눈물 = >한국의 눈물은 이제 시작 .,2022.02.03 22:04
남 얘기 안같은 병맛 주식노래 발견ㅋㅋ,2022.02.03 21:00
종가 치열하네요,2022.02.03 15:25
배당금이 주당 얼마예요?,2022.02.03 12:28
모건스텐리 일본미쓰비시 가 1대주주.,2022.02.03 12:26
더불면죽는당,2022.02.03 09:46
오늘도,2022.02.03 09:25
젊은 세대와 다음 세대의 잠재적 부를 좀먹는 포퓰리스트 정치인,2022.02.02 19:23
오프라인 지점이 줄어든다네요ㅠ,2022.02.02 11:21
연휴 미장 은행주가 주도,2022.02.02 09:36
악덕 부도덕기업,2022.02.01 19:32
연휴가   미워요,2022.02.01 17:02
은행 적금가자,2022.02.01 16:51
"국힘 송언석, 은행 예대금리차  규제법안 발우",2022.01.31 22:23
리쇼어링,2022.01.31 17:01
[한국의 눈물] 삼성도 사옥까지 팔아서 100조를 대기중인 이유 .,2022.01.30 23:01
kb 는 월봉 보면 오를차트란 느낌이 듬,2022.01.30 00:49
계단식 우상향챠트,2022.01.29 16:18
금리인상의 파급효과,2022.01.29 14:45
한국거래소의 공공기관으로 변경을 강력히 요구합니다.  https://www1.president.go.kr/petitions/603978 ,2022.01.29 13:34
생리,2022.01.29 09:15
장기투자자,2022.01.29 07:56
2. 11일 들어가도늦지아너,2022.01.29 07:48
이재명부부의 특정지역혐오,2022.01.29 04:12
이재명부부의 특정지역혐오,2022.01.29 05:24
올해는~~,2022.01.28 18:07
매도유혹 잘 참았는데,2022.01.28 16:53
만일..,2022.01.28 15:06
만일..,2022.01.28 15:22
내년 주식 양도세 전면시행시 국내증시에는 독입니다.,2022.01.28 12:22
현대엔지니어링 상장철회아니냐? ,2022.01.28 11:40
배당관련,2022.01.28 10:44
적폐 연개금 운영자,2022.01.28 09:04
좋은기업입니다.,2022.01.27 22:45
금리인상 수혜 섹터,2022.01.27 21:45
"무속인 단체, 윤석열 공개 지지선언",2022.01.27 19:29
"무속인 단체, 윤석열 공개 지지선언",2022.01.27 19:56
원래...,2022.01.27 18:04
오늘 공매도 엄청 쳤네요..,2022.01.27 16:53
배당금?,2022.01.27 16:50
천천히가자,2022.01.27 15:56
LG엔솔 GSGG 주식시장 말아먹네,2022.01.27 15:20
금리 인상 최고 수혜주 아닌가?,2022.01.27 13:21
모건 성님들,2022.01.27 12:25
그림 좋네,2022.01.27 12:19
kospi대바닥,2022.01.27 11:46
그래도 올해  기대주는~~^,2022.01.27 11:40
내 평단 102000원,2022.01.27 10:27
"다만, 환율이 걱정됩니다.",2022.01.27 09:01
타사 대체 출고 30분전부 하고 있는데,2022.01.27 08:34
타사대체출고하는데 왜 처리중 오류가 나지?,2022.01.27 08:16
미 금융주 상승마감,2022.01.27 06:31
이제 은행 직원없어지나요?,2022.01.27 01:32
장기투자는 다 망한다.주식을 전혀 몰라도 아이를 주식부자로 키우는 투자법  .,2022.01.26 23:49
미국장은~~,2022.01.26 22:16
50퍼 먹고 갑니다. 성투하세요~~,2022.01.26 16:48
오늘도 연기금이 파네요,2022.01.26 14:44
와.. JP모간..,2022.01.26 14:34
72고고,2022.01.26 14:16
JP모간형님들,2022.01.26 10:36
공매도와 금감원은 과연 어떤관계입니까?,2022.01.26 10:09
무섭게 치고 올라가네요~,2022.01.26 09:34
오늘은,2022.01.26 09:30
올해는~~,2022.01.26 09:02
미국 은행주만 상승했는데...,2022.01.26 06:41
윤석열 지지율의 비밀은?,2022.01.25 21:14
힘들 내세요,2022.01.25 19:47
국가가 은행 가지고 흔드는데 주가가 오르겠나,2022.01.25 19:34
아즉도 금리인상 수혜주로 기웃거리는 애들은,2022.01.25 17:46
JP모간,2022.01.25 15:13
뉴욕증시●오후장 폭등 급반전했음~투자참고,2022.01.25 14:22
아니 다른건 이해가가는데,2022.01.25 14:18
대손충당금을 더쌓으라는 얘기는 주가에는 호재다,2022.01.25 14:00
집 없어서 열불나는 사람들은 석열이 찍어라,2022.01.25 13:53
석열이가 말했다 민주당과 북한은 원팀이라고,2022.01.25 13:36
석열이 되면 그전 선배 주가 가는거지,2022.01.25 13:31
56600에 오늘 매수한거 팔까요?,2022.01.25 13:11
오우 근데 진짜 많이 떨어지기는 한다...,2022.01.25 13:00
매도 매도 매도 ^^^^^,2022.01.25 12:55
추매..,2022.01.25 12:33
간섭,2022.01.25 12:30
어차피 종가는 보합,2022.01.25 12:27
뉴욕증시은행주급반등■거의보합수준마감■,2022.01.25 12:21
뉴욕증시●12시전후부터 폭등 급반전했음~투자참고,2022.01.25 11:55
오늘도 국민연금은 ,2022.01.25 11:45
배당금 삭감 금감원에서 나왔겠는가?,2022.01.25 11:13
금리인상인데 금융주가 떡락한다고??,2022.01.25 11:03
시장개떡락,2022.01.25 11:02
물리신 분들은 급하게 물타지 마시고,2022.01.25 10:44
한국 금융주의 리스크...,2022.01.25 10:44
거버넌스가 쓰레기인 기업 (feat.물적분할 및 자회사 상장),2022.01.25 10:24
어제 59400원에 전부정리. ,2022.01.25 10:23
어제까진 놀렸는데 미안합니다,2022.01.25 10:22
잘나가다 며칠 이게 머야,2022.01.25 10:16
매도 주체의 결기가 느껴져서 떠난다!,2022.01.25 10:15
와 금융주 박살 대장,2022.01.25 10:12
4만원대 간다.,2022.01.25 09:53
내가 산시점부터,2022.01.25 09:48
오미크론치료제 특허뉴스 알짜 벤더네요,2022.01.25 09:35
"53,100 정답입니다",2022.01.25 09:13
내 평단 102000원,2022.01.25 09:06
6만에서 일단 던졌는데...,2022.01.25 09:03
"매일 아침 8시 30분,  [무료] 국내외 시장동향 브리핑 받으세요~!",2022.01.25 08:58
도대체 왜 걸어다니면서 담배피는거냐 민폐되는 늠들아,2022.01.24 23:56
외인 지분이 71% 이제 더 안사겠구나,2022.01.24 23:27
충당금을 왜 자꾸 쌓으라는겨..,2022.01.24 22:27
연기금 매도공시 떳네요...,2022.01.24 16:51
오늘 58000에 매수한 물량,2022.01.24 15:12
금리인상 수혜주인데 쳐박는 잡주 ㅋㅋㅋ,2022.01.24 14:42
배당을 줄일거면,2022.01.24 13:53
크흐흐~굿,2022.01.24 13:49
종가 58300원 이하가 되면 한두번 더 떨어질테니 관망하세요.,2022.01.24 13:32
2시후~,2022.01.24 13:16
할인하네,2022.01.24 12:24
평단 5만인데,2022.01.24 11:45
조정국면,2022.01.24 11:43
에후,2022.01.24 11:08
3차 세계대전 발발 가능성,2022.01.24 11:06
다 팔았음. 초반에 삭다 팔았음. 더듬이로 신한 10주 남기고 다팜,2022.01.24 10:48
일본계 대주주 JP모건의 ,2022.01.24 10:20
kb 하락 이유,2022.01.24 10:17
어차피 종가는 보합,2022.01.24 10:15
역시 개스피 ㅋ,2022.01.24 10:13
무슨악재있어요?,2022.01.24 10:08
ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,2022.01.24 10:07
갑자기 매도폭탄,2022.01.24 10:02
"53,000원 정답",2022.01.24 10:00
개미 총공격,2022.01.24 09:57
자사주매입 기대해두 될듯,2022.01.24 07:29
충당금 더 쌓으라는 말은 악재가 아님,2022.01.24 03:44
자사주 매입 밖에 답이없어 보이네요,2022.01.23 22:19
거버넌스가 쓰레기인 기업 (feat.물적분할 및 자회사 상장),2022.01.23 21:45
ㅋ배당 2000원에 -750원하면 1350원 주겟네 ,2022.01.23 21:17
배당   줄여라  권고  ,2022.01.23 20:24
그것이 숙제다,2022.01.23 20:00
장기투자자,2022.01.23 18:41
예금에 돈이. 쏠리는데.,2022.01.23 18:39
1월 넷째주 공목주 및 국내뉴스들 정리해보았습니다.,2022.01.23 18:14
현대바이오 3주 갖기 운동에 동참 부탁드립니다.,2022.01.23 15:50
힘내십쇼,2022.01.23 01:19
여긴 왜 이리 태평하냐?,2022.01.22 20:16
도대체왜 걸어다니면서 담배피는거냐?니들은부모도 없냐? 매너지켜라 역겹다담배냄새 때문에 개짜증난다 삶의질일 떨어진다 층간소음 층간흡연 보행중흡연,2022.01.22 20:05
이미 너무 많이,2022.01.21 21:36
올해는 은행주~~,2022.01.21 19:10
에코프로비엠 kb보험/삼성화재 보험 가입중,2022.01.21 18:28
시외 왜 떠러짐?ㅠㅠ,2022.01.21 17:21
"차트가 예술이군,,",2022.01.21 16:00
허허..,2022.01.21 12:52
1분기실적은 ,2022.01.21 12:49
이제 배당도 멀었는데,2022.01.21 12:45
신규입성,2022.01.21 12:44
코스피 시총 15위  안쪽에  가치주로서,2022.01.21 11:05
갈대의  순정,2022.01.21 11:04
카뱅이 거품인 이유,2022.01.21 10:46
카뱅이 거품인 이유,2022.01.21 14:29
한번도 경험해보지 못한 폭락온다~!! ㅋㅋㅋ,2022.01.21 10:02
한번도 경험해보지 못한 폭락온다~!! ㅋㅋㅋ,2022.01.21 10:16
한번도 경험해보지 못한 폭락온다~!! ㅋㅋㅋ,2022.01.22 17:22
어제 사라 했자나,2022.01.21 09:44
형이 어제 수급 문제 분명히 말했다. ,2022.01.21 09:27
기대 않했지만 은행  중 유일하게 플러스네요,2022.01.21 09:09
7만원가려면,2022.01.21 08:04
KB는 55밑으로 가야  어울려,2022.01.21 08:01
먼저 던지는게 이익이네,2022.01.20 20:44
목표가 7만,2022.01.20 20:32
KB금융은 카카오 현건산업하고 거래 끊어라,2022.01.20 19:36
조만간에 급등 차트 나오겠네요 ,2022.01.20 18:42
은행주,2022.01.20 18:35
3월에 미국 FOMC 0.5% 금리인상한단다...,2022.01.20 18:03
 매도 해야함!,2022.01.20 17:59
은행주는끝난듯ㅋㅋ  ,2022.01.20 17:34
이건 매수각아닌가?,2022.01.20 16:26
