title,date
내가 익절했을때보다 더올랐긴했는데 참..,2022.02.17 12:14
개잡주 ㅅㄲ,2022.02.17 12:13
■ 양아치 회장은 주식 매입 및 소각 약속지켜라.,2022.02.17 12:11
조씨야 ㅠㅠ,2022.02.17 12:11
심하다 진짜 지치게 만드네 ..,2022.02.17 12:06
■자사주 5천억만 매입 소각하자 제발~■,2022.02.17 12:06
이제는 ㅠㅠ,2022.02.17 12:00
이제는 ㅠㅠ,2022.02.17 12:03
거지 떨거지 붙지 않게 빨리  상한가로 ~~~!!!,2022.02.17 11:56
염병아~~,2022.02.17 11:56
상한가 가자~~~/!!!!,2022.02.17 11:54
[삭제된 게시물의 답글]다른 종목들은 직전 고점 진작에 뚫고 올라감,2022.02.17 11:58
분기배당 정관 확정안하면.,2022.02.17 11:51
앗사 ㅋㅋ,2022.02.17 11:46
이 주식도 대단하다,2022.02.17 11:41
빨리 ,2022.02.17 11:34
꽤올라서 이제 떨어져야하는데,2022.02.17 11:34
많이올랐네,2022.02.17 11:28
금리인상의 파급효과,2022.02.17 11:27
철면피의 역겨운 놈들,2022.02.17 11:26
여윽시 ㅠㅠ,2022.02.17 11:17
여윽시 ㅠㅠ,2022.02.17 11:21
여윽시 ㅠㅠ,2022.02.17 11:30
신한은 정말 왜이럴까?,2022.02.17 11:17
오늘도 신한금투가 열일하네,2022.02.17 10:53
하 ^ㅣ발지주,2022.02.17 10:48
 커이비 하나 날아가는데,2022.02.17 10:45
배당성향 높인다고 함 배당받고 싶으면 매수 ㄱㄱ,2022.02.17 10:35
참 기가막힌다,2022.02.17 10:27
신한투자는 오늘도 ,2022.02.17 10:25
신한지주는 고정 분기배당이 최고의 메리트이니 반드시 이를 잘 살려서,2022.02.17 10:19
한은에서 국고채를 매입 하는것은 금리를 올렸을 경우에만 가능한것이다,2022.02.17 10:14
kb나 하나는 다시 시동 거는데,2022.02.17 10:12
24일 한은 금리 인상?  ,2022.02.17 10:07
미 물가 상승압력 극에 달해 금리 큰폭으로 올려야 효과 볼수 있기 때문에,2022.02.17 10:02
미연준 3월  0.5% 이상  빅스텝  금리 올릴 확률 100%  !!!,2022.02.17 09:57
1분기 배당 이야기 나오면 바로 55000 원  가있다  !!!!!,2022.02.17 09:46
오늘 42000 원 넘어가자 ~~~,2022.02.17 09:39
개인은 3만8천원부터 엄청 팔았네요,2022.02.17 09:36
신한 올 연말쯤 5만원은 돌파,2022.02.17 09:29
이번주까지 42500  넘어가야 돼.,2022.02.17 08:49
공모주환불금을 당사계좌에 아직도 안주는 증권사???,2022.02.17 08:40
이번주 42500  달리자 ~~~~!!!!,2022.02.16 23:30
5만원까지 존버해라,2022.02.16 22:05
그냥 놔두면된다 ㅇㅋ?,2022.02.16 22:04
내일은,2022.02.16 21:24
그라고 신한금투는  공매 그만하고 지금이라도  몰  빵해라,2022.02.16 20:32
공매도 쉬 에 끼들 뒤로 자빠지게   ...  쫙~~~올려 주세요,2022.02.16 20:26
내일은  42000 원 바로 넘길듯.,2022.02.16 20:20
기사내용,2022.02.16 20:17
신한의 최고 메리트는  균등  분기배당!!!! 이제 그역할 제대로 할때로 진입 !!!!!,2022.02.16 20:15
배당금 포함 해서,2022.02.16 19:42
신한 잡주,2022.02.16 19:18
전년비 순이익20%  급증이다.,2022.02.16 17:30
신한투자,2022.02.16 17:29
신투 이영창대표ㅡ나가라 투표73%찬성,2022.02.16 17:09
촐랑거리지 말고!,2022.02.16 17:03
뒤도 돌아보지말고 상승에  몸을 맡겨 ~~~~11111111,2022.02.16 16:23
신한의 최고 장점 분기배당!!!!   이제 그역할 제대로  할때로  진입 !!!!!,2022.02.16 15:46
마지막  12만여주 41100원 매수거래..  나  이 스  ~~~~!!!,2022.02.16 15:32
마지막까지   파이팅 ~~~!!!!,2022.02.16 15:27
반만 팔까,2022.02.16 14:43
지저분하고 역겨운 견종들.........,2022.02.16 14:41
"이번주 까지 42,500 원 넘어가야 한다 !",2022.02.16 14:22
오늘은 하나 이겨보자!!,2022.02.16 14:17
내일은 또 -2% 빠지겠지 잡주야,2022.02.16 12:57
완전 OOO 주식이네 ㅠㅠ,2022.02.16 12:47
"이번주 까지 42,500 원 가야 돼요 . 신한금투 불매운동 합시다 !!!!",2022.02.16 12:32
"이번주 까지 42,500 원 가야 돼요 . 신한금투 불매운동 합시다 !!!!",2022.02.16 13:03
공매도 쉬에끼들 나가자빠지게 만들어주세요 외국인님 !!!!!,2022.02.16 12:28
신한금투는 폐륜이네,2022.02.16 12:21
제자리 가는것 뿐이다,2022.02.16 12:10
올해안에 6만지주 신한지주 !!!!,2022.02.16 10:55
서울시 금고 사업 신한은행 선정 ㅅㅅ,2022.02.16 10:42
주가가 올라도  욕먹는주식 ㅋㅋ,2022.02.16 10:41
43000원까지는 간다,2022.02.16 10:36
22년 은행주들의 시대,2022.02.16 10:35
이번주 42500  원 넘어가자 . 이제 사고 싶어도 못사는 가격온다,2022.02.16 10:16
"ㅋ.ㅋ.역시.욕을하니,빨강이가,유지되네.",2022.02.16 10:10
그냥 2년보면 된다,2022.02.16 09:58
이분 금융주 쫌 투자 할줄 아는분이네,2022.02.16 10:19
머지 이폭락은??,2022.02.16 09:31
참 드럽게 안간다,2022.02.16 09:31
신투던지면,2022.02.16 09:21
오늘도 텃다,2022.02.16 09:20
2월 까지  5만지주 !!!  신한지주 !!!!,2022.02.16 09:13
우크라이나 ,2022.02.15 23:52
코로나19 확산~부정선거 음모론(의심)=>노년층 투표율 떨어뜨리려고..,2022.02.15 21:37
코로나19 확산~부정선거 음모론(의심)=>노년층 투표율 떨어뜨리려고..,2022.02.16 08:43
"작년 겨울에 사서, 배당4.85프로 받고",2022.02.15 21:17
KB는 자사주 소각  발표했다,2022.02.15 21:03
신한이 일단 52주 전고점이나 뚫자,2022.02.15 20:17
차라리 청산해서 9만원씩 배당하자,2022.02.15 19:03
분기배당 400 ~ 450  원  !!!!!,2022.02.15 18:34
용변이 자사주 수익이 꼴랑 100만원!!?,2022.02.15 18:22
신한투자는 어떻게 파나?,2022.02.15 14:56
우리 비중이나,2022.02.15 14:40
신한 전쟁 공포에 다들 열심히 매도 중,2022.02.15 13:26
야이  경영진 쓰벨룸들아..,2022.02.15 13:12
니기미18,2022.02.15 13:00
신한금투 이영창의 버르장머리.......,2022.02.15 12:44
이런날도 ㅋㅋ,2022.02.15 11:36
신한금투 오늘은 매도가 매수를 역전해서......,2022.02.15 11:25
"외인들 끌어모우네,현시간 168000주매수",2022.02.15 11:20
5만원 까지 오를 주식임 후회하지마셈,2022.02.15 10:13
KB 보건데 신한도 연말에는 5만원 무조건 돌파,2022.02.15 10:03
공매게이트,2022.02.15 09:36
좆회장 쳐내야간다,2022.02.15 08:41
금융지주  향후  전망,2022.02.15 08:12
해외광산 매각 전면 재검토(ㅋ.결국.이명박이 옳았다.ㅋ.),2022.02.15 01:49
개미들의 위력,2022.02.14 22:11
"카카오뱅크,통해 개설한 주식계좌 수는?220만좌이며,   서비스 출시 이후 누적으로는?520만좌에 달했다. ",2022.02.14 21:59
[삭제된 게시물의 답글]한주가다. 장투금지 ,2022.02.14 20:50
구리 1주일치도 안 남았다..초유의 사태에 전 세계 '패닉',2022.02.14 19:45
고수 개미들은   이미  다 알고 있을거요 ,2022.02.14 18:13
그러다 자사주 매입 3분기에 계획대로 한다면 ,2022.02.14 18:11
2022년  1분기 배당부터 450 원씩 준다면  다른지주 다 팔고 신한으로 옮겨올것 !!!,2022.02.14 18:09
그래서  개미는 어쩔수 없다는 거지요 ~~ 사야할때 팔고 ... 그래서 나나누누나나 ~~,2022.02.14 18:04
개인매도,2022.02.14 17:52
개인매도,2022.02.14 17:10
신한 공매자전국내 1위 공맹법걸리면 형사처벌에 상장페지,2022.02.14 16:37
떨어지면  매수기회!!@@,2022.02.14 16:14
다들 매도 목표가가?,2022.02.14 15:48
신한투자 이 젖가튼것들이 장초에,2022.02.14 15:46
6만지주 신한지주,2022.02.14 14:58
오만원대  올라갈 것이다,2022.02.14 13:56
계속 올라갈 수 만은 없는것 !  신한지주 오늘  한  템포  쉬고가면 ,2022.02.14 13:52
방금 누가 1200주 매수한거 같다,2022.02.14 13:51
국내 공매1위 신한 윤석열 위법적발되면 기업퇴출알것냐,2022.02.14 13:29
에구 OOO아~~,2022.02.14 13:05
오늘 2%빠지고,2022.02.14 13:02
밟고 올라간다 !!! 신한지주 에게는 기회 !!!!,2022.02.14 12:25
내일까지는,2022.02.14 11:34
매수의 기회,2022.02.14 11:28
신한금융투자증권.매각해라.상한가3방.기다린다.,2022.02.14 11:30
"S&P 글로벌 플래츠, 전기차 보급 늦처질 듯",2022.02.14 11:27
신한 붙은건 쳐다보지도마라,2022.02.14 11:06
용변이와 영창이는 어울리는 한쌍이구나......!!!,2022.02.14 10:21
밟고 올라간다 !!!  신한지주 에게는 기회 !!!!,2022.02.14 10:03
주가 부양 의지 1200주 매수?,2022.02.14 09:51
[삭제된 게시물의 답글]조용병 연임을 위해 연말에 축포를 쏠거 같은 느낌?,2022.02.14 10:42
내릴때는 선두,2022.02.14 09:40
내리막이네....,2022.02.14 09:33
"1,200주  자사주 매입?",2022.02.14 09:27
여윽시 ㅠㅠ,2022.02.14 09:23
전쟁 일어나면,2022.02.14 08:45
1200주 매입 ㅋㅋ 돌았나?,2022.02.14 08:24
"작년 4대 금융그룹 이자이익만 32.2조원, 15%↑…금리상승 덕",2022.02.14 06:40
은행 대출금리 가파른 상승세… 주담대 최고 6% 육박,2022.02.14 06:12
"4대금융 충당금 논란…""정부가 코로나대출 부실 자초했는데""",2022.02.14 06:06
신한지주는 왜.에스지레일.회사만들었니?,2022.02.14 03:49
신한이,2022.02.13 23:40
배당금,2022.02.13 22:40
[삭제된 게시물의 답글]저기 쉬는데 ?하지만서도,2022.02.14 07:08
"에너지, 농산물, 금속 등 원자재에 투자하는 상품인 GCC는 올 들어 주가 상승률이 8%를 웃돌고 있다. ",2022.02.13 21:51
3월 분기배당 준비,2022.02.13 21:49
1160주 있는데요,2022.02.13 21:05
신한지주 유상증자에 대한 뇌피셜,2022.02.13 20:36
신한은 분기 배당이 최고의 필살기 !!!  올해 받는 배당 합치면  신한이 최고 이니 !!!,2022.02.13 19:48
내일 러시아 땜에 -2%이하로 급락 예상,2022.02.13 19:01
그렘린궁 공식보도에 16일 공격,2022.02.13 21:51
이번 대통령은 이재명이 적합하다,2022.02.13 18:46
이번 대통령은 이재명이 적합하다,2022.02.13 19:58
이번 대통령은 이재명이 적합하다,2022.02.13 20:38
패션쇼 하러 갔나?...유럽 찾은 김정숙 여사의 끝없는 환복 퍼레이드!,2022.02.13 17:35
패션쇼 하러 갔나?...유럽 찾은 김정숙 여사의 끝없는 환복 퍼레이드!,2022.02.13 20:28
믿거조는 과학이다,2022.02.13 17:22
"[단독]""청담동 GTX-A노선 터널공사 후 벽이 갈라졌다""",2022.02.13 17:17
분기배당 450  원 씩  실시,2022.02.13 14:43
"文 저격 ""적폐청산 '내로남불'""..김정숙 여사엔 ""어찌나 패션쇼 해댔는지""",2022.02.13 14:43
5프로만 더오르면 전고점 돌파다!,2022.02.13 14:28
공매도 악법 개정 (퍼나르기 도움 부탁드립니다),2022.02.13 14:26
신한지주 계속 상승희망! 추세유지!,2022.02.13 12:00
신한이  kb.하나  보다 못가는 이유가.,2022.02.13 11:26
배당은 4대 금융중 꼴찌!,2022.02.13 11:23
염병아. 이런게 주가관리고 주주가치제고다,2022.02.13 11:16
오랜주주로서 ,2022.02.13 11:03
"4대 금융그룹 사상 최대 3조7천억원 배당…""더 늘릴 것""  http://im.newspic.kr/oVMHglk",2022.02.13 10:43
"4대 금융그룹 사상 최대 3조7천억원 배당…""더 늘릴 것""",2022.02.13 10:23
그래도 이번에 많이들 탈출하겠네요,2022.02.13 10:07
신한 미련을 버렸습니다...,2022.02.13 05:06
코로나 이전,2022.02.13 00:42
원달러 1200원 돌파 달러약세 시기전망,2022.02.12 17:58
1분기 까지만,2022.02.12 16:03
교우로서 창피하다.......,2022.02.12 14:09
매출  순익에 비해 안 오른건 신한뿐,2022.02.12 13:59
Wok,2022.02.12 13:53
조염병,2022.02.12 13:25
■구역질 나는 종목■ 신규매수로 후회말고~,2022.02.12 13:15
숏퀴즈로 공매도한늠들 죄다 죽을맛이겠다.....,2022.02.12 13:07
월요일 다시 3만대로 추락,2022.02.12 13:09
애쓴다..주가부양 1200주 매수...,2022.02.12 11:14
구역질 나네요,2022.02.12 11:05
세계증시가ㅡ떡락,2022.02.12 08:36
"조용OOO한금융 회장, 자사주 1200주 매입  http://im.newspic.kr/Oj7dhSY",2022.02.12 01:50
1200주 산게 뉴스에 나올만한 내용이냐? ㅋㅋㅋㅋㅋㅋ,2022.02.12 01:29
참 헛헛하네..나이스하네 아주 한국시장..신한지주,2022.02.11 23:25
신한,2022.02.11 21:36
미워도 다시 한번,2022.02.11 21:00
이번주도 수고 했으니  게시판 글 좀 쓰지말고 주말은 푹 ~~~~~쉽시다,2022.02.11 19:38
주식 하루 4600만원어치는,2022.02.11 19:22
조용병,2022.02.11 18:50
신한 개 쓰레기주,2022.02.11 18:44
자사주 염병 1200주?,2022.02.11 17:57
신한도 하루 5% 상승!,2022.02.11 17:43
Kb 하나는 히스토리컬 하이에 접근중,2022.02.11 17:43
용병이 매력 터지네,2022.02.11 17:40
밑에 피터린치 언급하신분,2022.02.11 17:30
역시 회장님,2022.02.11 17:22
신한지주 심리적 저항선 4만3천원,2022.02.11 16:54
천하에 개 똥 같은글.... ㅎㅎ,2022.02.11 19:33
아오 ㅅㅂ 하나를 샀어야 하는건데,2022.02.11 16:48
"용병아 나도 1,800주 있다. ",2022.02.11 16:40
잘했어요,2022.02.11 16:23
나도 17000주 있는데 ㅡㅡ회장이라는 놈이,2022.02.11 16:15
조용병 회장 수시로 게시판 보나보다 1200주 산거보니,2022.02.11 16:11
엉클조,2022.02.11 16:08
엌 1200주가 뭐냐 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,2022.02.11 16:03
염병이 왠일로 착한짓 했네,2022.02.11 16:03
■ 양아치 회장 주식 매입 및 소각 약속지켜라.,2022.02.11 15:55
빨리 5만원은  넘어야 ,2022.02.11 15:53
회장님 약속지킴 1200주.매수,2022.02.11 15:49
"조용OOO한금융 회장, 자사주 1천200주 매입",2022.02.11 15:45
배아파,2022.02.11 15:43
"조용병 회장, 신한지주 주식 1200주 매수",2022.02.11 15:42
팔까말까,2022.02.11 15:40
KB,2022.02.11 15:37
5만원 얼마 않남음 !!!,2022.02.11 15:34
■ 양아치 회장 주식 매입 및 소각 약속지켜라.,2022.02.11 15:27
"꼴랑 용변이가 1,200주 샀다고 공시냈네 ㅂㅅ!!!",2022.02.11 15:18
이제 더이상 세일 가격에 매수 할수 없다 ~~!!!,2022.02.11 15:09
라임이고 옵티머스고 조사를 안해 이게 나라냐?,2022.02.11 14:47
금리인상이 은행주에 호재라는놈들은 ㅋㅋㅋ,2022.02.11 14:46
본전왔는데..,2022.02.11 14:30
배당공시가 왜 3개?,2022.02.11 14:08
본전41000,2022.02.11 13:53
조용병이 연임반대 전자투표 누르고 1분기 배당받고 다른지주로 갈아탈 계획임,2022.02.11 13:49
2022년 하나는 확실할 듯. 금리 대폭 인상,2022.02.11 13:46
오늘 신한 매도 하는 짓이 제일 바보,2022.02.11 13:44
■ 양아치 회장 주식 매입 및 소각 약속지켜라.,2022.02.11 13:44
매물 치워,2022.02.11 13:44
"물가 오르는 거 봤나 서서히 폭등중,   금리도 더 올릴수 밖에 없다",2022.02.11 13:35
배당 얼마인가요,2022.02.11 13:34
"나는 하나, 신한 주주다.",2022.02.11 13:31
조OOO과 그 일당들은...,2022.02.11 13:29
자사주  매입 소각한다고 몇년전 주총에서 부사장이 말하길래 삿더니,2022.02.11 13:28
조염병이란?,2022.02.11 13:28
[형이야] - 빠가사리들~ㅋ,2022.02.11 13:27
신한도 1분기 실적 발표때 자사주 소각 발표해야지,2022.02.11 13:21
■ 양아치 회장  주식 매입 및 소각 약속지켜라.,2022.02.11 13:20
신한도 자사주 소각하겠지,2022.02.11 13:14
자사주 소각하랫더니 양심을 소각햇노,2022.02.11 13:09
배,2022.02.11 12:57
저평가는 신한지주가 제일 심하다,2022.02.11 12:56
애는 모냐,2022.02.11 12:53
조염병아~주가상승에 관심없다면,2022.02.11 12:52
그전에  어떤분이  신한하나차이가4000이면 하나사고,2022.02.11 12:42
"■신규 매수금지■하나, 케이비보다 주가 싸다고 사지마라",2022.02.11 12:41
■ 양아치 회장 주식 매입 및 소각 약속지켜라.,2022.02.11 12:32
 용변아 주주들 생각해서 사직하고 반성하며 살아라. ,2022.02.11 12:10
깜짝 실적에 깔짝 오르는 주가,2022.02.11 12:10
이제 화낼힘도 없다,2022.02.11 12:06
이익금으로 자사주 매입,2022.02.11 12:04
결국 하나랑 11000원차이 나네,2022.02.11 12:00
결국 하나랑 11000원차이 나네,2022.02.11 12:06
신금투 도라이가?,2022.02.11 11:57
■ 양아치 회장 주식 매입 및 소각 약속지켜라.,2022.02.11 11:56
금리상승기 고배당 은행주에 집중하라!,2022.02.11 11:43
"'디지털 리딩뱅크' 신한금융, 공격적 투자로 빅테크에 맞불  http://im.newspic.kr/DHWHrDd",2022.02.11 11:41
어제 절반털었습니다~,2022.02.11 11:36
증권앱  kb도써보고  신한써보고   신한이  편한거같아서,2022.02.11 11:31
신한지주가 못가는이유.,2022.02.11 11:13
■ 양아치 회장 주식 매입 및 소각 약속지켜라.,2022.02.11 11:09
"1분기배당 기준일이,?",2022.02.11 11:06
풍요속의 빈곤인 ss 주식들,2022.02.11 11:06
신한금투는 어쩌가  패륜 공매도가됐을까,2022.02.11 10:59
하금에서 왔습니다.,2022.02.11 10:47
우리사주 직원들불만,2022.02.11 10:43
■매수금지■유상증자■오너리스크,2022.02.11 10:37
삼성증권  하나금융  KB금융,2022.02.11 10:45
오늘도 어김없이 매도일등 심한개투,2022.02.11 10:34
역시 신한금투 가이싸끼들 존나 파네!!!,2022.02.11 10:27
천천히 좀 기달려라,2022.02.11 10:20
신한은  금융주가  아닙니다,2022.02.11 10:20
하나은행,2022.02.11 10:18
Kt가 비싸게 살까???,2022.02.11 10:17
Kt가 비싸게 살까???,2022.02.11 10:31
용변아 주주들 생각해서 사직하고 반성하며 살아라,2022.02.11 10:13
이제 시총차이가,2022.02.11 10:12
바보들인가? 욕을 왜하고있노,2022.02.11 10:09
바보들인가? 욕을 왜하고있노,2022.02.11 10:33
배당안준다고 회장을 죽이면?,2022.02.11 10:08
■ 양아치 회장 주식 매입 및 소각 약속지켜라.,2022.02.11 10:07
신한은 이렇게나,2022.02.11 10:06
안타깝네요.~,2022.02.11 10:06
신한은 주가 오르는거 싫어해,2022.02.11 10:06
하금이를 본받읍시다!,2022.02.11 10:05
"하나,KB는 넘사벽.. 캐뱅보다 못한 주가는..",2022.02.11 10:05
공매게이트,2022.02.11 10:03
■ 양아치 회장 주식 매입 및 소각 약속지켜라.,2022.02.11 10:01
■ 양아치 회장 주식 매입 및 소각 약속지켜라.,2022.02.11 10:03
주가 꼬라지보니ㅠㅠ,2022.02.11 10:00
변두리..지방은행이..아이엠에프때..,2022.02.11 09:58
야 이 OOO야,2022.02.11 09:56
주주분들,2022.02.11 09:54
대주주들 보고있냐?,2022.02.11 09:53
옆집 국민이는 정시로 서울대 의대합격햇는데...,2022.02.11 09:53
내가 2020년 말에 국민을 선택 안 하고 신한 매수한게 좀 아쉽지만,2022.02.11 09:53
신한간판 내려라,2022.02.11 09:52
지금이라도 늦지않았다 떠날수,2022.02.11 09:52
갑니다,2022.02.11 09:51
"배당도 최악, 주가도 최악 신한",2022.02.11 09:50
신한주가 어쩌다 이지경이ㅈ됫는지,2022.02.11 09:50
"하나 5%상승, 신한 0.5%상승",2022.02.11 09:49
■ 양아치 회장 주식 매입 및 소각 약속지켜라.,2022.02.11 09:48
■ 양아치 회장 주식 매입 및 소각 약속지켜라.,2022.02.11 10:05
퉤 신한,2022.02.11 09:47
하나지주,2022.02.11 09:45
케이비랑 2.5 하나랑1.0차이,2022.02.11 09:45
주총에서 자사주 매입한다고 떠들어댓던 부사장 자식아,2022.02.11 09:45
결국 하나 5만원 가네요,2022.02.11 09:43
결국 하나 5만원 가네요,2022.02.11 09:48
금리상승기 은행주 고배당수익에 집중하라!,2022.02.11 09:43
하나하고 만원차이.,2022.02.11 09:43
ㅋㅋ 신'한은 놀리는 재미가있어,2022.02.11 09:41
욕하지 마세요...,2022.02.11 09:40
비젼없는  주식은ㅠㅠ,2022.02.11 09:26
내려갈땐 퀵실버 올라갈땐 그루트,2022.02.11 09:23
올해실적  하나한테,2022.02.11 09:21
조염병 시키 때문에,2022.02.11 09:21
조염병 시키 때문에,2022.02.11 09:32
내 평생 신한 들어간 건 어떤것도 안 산다ㅋ,2022.02.11 09:18
예스터데이,2022.02.11 09:15
은행주중 돈도 젤 잘버는 ,2022.02.11 09:12
떨어지는건 누구보다 빠르네...,2022.02.11 09:07
하나지주와 9천원 차이...,2022.02.11 09:05
야이  경영진 쓰벨룸들아..,2022.02.11 09:02
오늘은ㅠㅠ,2022.02.11 08:57
하나하구고만원차이   개회장아  ,2022.02.11 08:56
지금 신한개투놈들 누르고 있는거 같군!!!,2022.02.11 08:55
■ 양아치 회장 주식 매입 및 소각 약속지켜라.,2022.02.11 08:52
그냥놔둬,2022.02.11 08:50
하나 kb는 날라가느데?,2022.02.11 08:46
저주한다 신한저주!!!,2022.02.11 08:41
■ 양아치 회장 주식 매입 및 소각 약속지켜라.,2022.02.11 08:05
ㅂㄷㅂㄷ,2022.02.11 07:39
예보지분 블록딜 하려고 눌러줄때 옮기시오,2022.02.11 07:09
신한저주 약절하고 털고나온 옛 주주인데요,2022.02.11 06:18
야이  경영진 쓰벨룸들아..,2022.02.11 06:00
형님들 낼 들어올께요,2022.02.11 01:12
